songartist,nn
'WHY DON'T WE';3
'TOVE LO';3
'TWO MAN SOUND';3
'UB40';3
'ZOE WEES';3
'YELAWOLF';3
'SIMPLE MINDS';3
'SERGIO CAPUTO';3
'SIA';3
'SNAKEHIPS & ANNE-MARIE';3
'STAN GETZ & JOÃO GILBERTO';3
'STEVE MILLER BAND';3
'STEREOPHONICS';3
'SUPER-HI X NEEKA';3
'SUPERTRAMP';3
'SHARON JONES & THE DAP-KINGS';3
'SHARON VAN ETTEN';3
'SELTON';3
'SEBASTIÁN YATRA & JOHN LEGEND';3
'SAY SHE SHE';3
'SCHWARZ';3
'SAMM HENSHAW';3
'RÜFÜS DU SOL';3
'SAMUELE BERSANI & PACIFICO';3
'SANTA ESMERALDA';3
'RYAN ADAMS';3
'SACHAL';3
'SADE';3
'SALMO';3
'ROCKING HORSE';3
'ROD STEWART';3
'RÖYKSOPP';3
'ROXY MUSIC';3
'ROSEMARY & GARLIC';3
'THE SUPREMES';3
'THE WEEPIES';3
'THE REAL THING';3
'TOM & HILLS';3
'TOM GRENNAN';3
'TOM ODELL';3
'THE FRATELLIS';3
'THE KINKS';3
'THE DANDY WARHOLS';3
'THE COMMODORES';3
'THE CARDIGANS';3
'THE BEACH BOYS';3
'TEDDY SWIMS';3
'TAKE THAT';3
'TATE MCRAE';3
'TALISCO';2
'TALK TALK';2
'TAKAGI & KETRA';2
'SONNY BOY WILLIAMSON';2
'THE BAND';2
'THE BANGLES';2
'THE COMMUNARDS';2
'THE DAVE BRUBECK QUARTET';2
'THE HANDSOME FAMILY';2
'TIËSTO';2
'THIEVERY CORPORATION';2
'THE MONKEES';2
'THE ROOTS';2
'THE LUMINEERS';2
'THE PRODIGY';2
'THE TURTLES';2
'THE VACCINES';2
'THE SMASHING PUMPKINS';2
'THE STAPLE SINGERS';2
'ROSEAUX';2
'ROY ORBISON';2
'RICHARD SANDERSON';2
'RODRIGUEZ JR., LISET ALEA';2
'RUDIMENTAL & MAJOR LAZER';2
'SAINT JHN';2
'SAULE';2
'SAN CISCO';2
'SAMUEL & COLAPESCE';2
'SAMUEL & FRANCESCA MICHIELIN';2
'SCISSOR SISTERS';2
'SEINABO SEY';2
'SELENA GOMEZ';2
'SDJM & CONOR MAYNARD';2
'SEAL';2
'SUPREME MUSIC';2
'SUD SOUND SYSTEM';2
'STATUS QUO';2
'SPANDAU BALLET';2
'SPILLER';2
'SPIN DOCTORS';2
'SOLOMON BURKE';2
'SHORTY, DIVAN, KY-MANI MARLEY';2
'SHEILA & B. DEVOTION';2
'ZAKES BANTWINI, KASANGO & CLAPTONE';2
'ZAYN';2
'YUMA';2
'YUMAN';2
'YUNGBLUD';2
'ZEF E MARZ, ELISA, LA RAPPRESENTANTE DI LISTA';2
'UNDERWORLD';2
'TOPIC & A7S';2
'TRE ALLEGRI RAGAZZI MORTI';2
'TRINIX & FAFÁ DE BELÉM';2
'TUNNELVISIONS';2
'TRUSS ROD';2
'WILL.I.AM';2
'WIZ KHALIFA';2
'VILLAGE PEOPLE';2
'VASCO ROSSI, MARRACASH';2
'VENERUS, FRAH QUINTALE & MACE';2
'CHROMATICS';2
'CHUBBY CHECKER';2
'CHRIS TRAPPER';2
'CHRISTINE AND THE QUEENS';2
'CALVIN HARRIS, DUA LIPA & YOUNG THUG';2
'CALEXICO';2
'CALVIN HARRIS, SAM SMITH';2
'CAMELPHAT & ELDERBROOK';2
'CARLY SIMON';2
'CESARE CREMONINI, LUCIO DALLA';2
'CESÁRIA EVORA';2
'BIG BROTHER & THE HOLDING COMPANY';2
'BETTYE SWANN';2
'BILLY JOEL';2
'BIRDY';2
'BLINK-182';2
'BOYS TOWN GANG';2
'BRAN VAN 3000';2
'BOOSTA';2
'BRYAN ADAMS';2
'BECK';2
'ASH & NAILA';2
'BETTA LEMME';2
'BENNY BENASSI & JEREMIH';2
'BENNY BENASSI';2
'BENIAMINO GIGLI';2
'BEN HARPER & THE INNOCENT CRIMINALS';2
'BANKS';2
'BAHAMAS';2
'ASTON MERRYGOLD';2
'ARMANI WHITE';2
'ARMAND VAN HELDEN';2
'ARCADE FIRE';2
'1 GIANT LEAP';2
'ALBERTO CAMERINI';2
'ALANNAH MYLES';2
'A TRIBE CALLED QUEST';2
'ADAM LEVINE';2
'ACRAZE';2
'ANDREAS JOHNSON';2
'ANDREW COMBS';2
'ALESSO & ANITTA';2
'DJ KHALED';2
'DORIS DAY';2
'DUKE DUMONT';2
'ECKHARDT AND THE HOUSE';2
'EARTH, WIND & FIRE';2
'EELS';2
'EDIE BRICKELL & NEW BOHEMIANS';2
'EDITH PIAF';2
'EDITORS';2
'ERLEND ØYE & LA COMITIVA';2
'ELLA FITZGERALD';2
'ELLIE GOULDING X DIPLO';2
'ELTON JOHN & KIKI DEE';2
'EMILIANA TORRINI';2
'CULTURE CLUB';2
'CRISPIE & ILIRA';2
'CORONA';2
'CRASH TEST DUMMIES';2
'COLOMBRE';2
'DAÐI FREYR';2
'CYPRESS HILL';2
'DAVE GAHAN & SOULSAVERS';2
'DASHIKI';2
'DENNIS LLOYD';2
'DIANA ROSS';2
'DIONNE WARWICK';2
'DIPLO';2
'DJ ALADYN, SATURNINO, BUNNA';2
'DJ SHORTY';2
'FORMULA 3';2
'FOGUS';2
'FRANCESCO BACCINI';2
'FRANCESCO SARCINA';2
'FRANCESCO RENGA';2
'FRAZEY FORD';2
'FRANK SINATRA & CYNDI LAUPER';2
'FRANCO126 & CALCUTTA';2
'FRED BONGUSTO';2
'FREDDIE MERCURY';2
'FREE MONKEYS';2
'FRENCH MONTANA';2
'FAITH NO MORE';2
'FABI SILVESTRI GAZZÈ';2
'EXTREME';2
'FAUSTO LEALI';2
'FEDERICO SCAVO';2
'FLEETWOOD MAC';2
'GRACE';2
'GNARLS BARKLEY';2
'GIULIANO PALMA & THE BLUEBEATERS';2
'GRANT-LEE PHILLIPS';2
'GRIMES';2
'HEATHER PARISI';2
'GIANMARIA TESTA';2
'GIANNI MORANDI';2
'GIGI D'AGOSTINO';2
'GIORGIO GABER';2
'GENERATION X';2
'GABRY PONTE, HOSANNA';2
'GAYLE';2
'RIHANNA';2
'RETTORE';2
'RADIOPLAYER';2
'RAF';2
'R. KELLY';2
'RAHILL';2
'RAMONES';2
'RAMSEY LEWIS';2
'POPS STAPLES';2
'PLACEBO';2
'PRETENDERS';2
'PANIC! AT THE DISCO';2
'PAOLO VALLESI';2
'ORNELLA VANONI, TOQUINHO, VINICIUS DE MORAES';2
'OROFINO';2
'OSCAR ANTON';2
'OF MONSTERS AND MEN';2
'OLLY MURS';2
'PHÀO';2
'PHARRELL WILLIAMS X CAMILA CABELLO';2
'PEPPINO DI CAPRI';2
'PAUL RUSSELL';2
'PEGGY GOU, LENNY KRAVITZ';2
'PATRIZIA LAQUIDARA';2
'MICHAEL FRANTI & SPEARHEAD';2
'MICK JAGGER';2
'MIHAIL';2
'MAX GAZZÈ, CARL BRAVE';2
'MECNA';2
'MIA MARTINI & ROBERTO MUROLO';2
'METHYL ETHEL';2
'MEIKO KAJI';2
'MARSHEAUX';2
'MARCO MENGONI, ELODIE';2
'MANO NEGRA';2
'MARCO FERRADINI';2
'MARIANNE MIRAGE';2
'MAK';2
'MARIAH CAREY';2
'NEA';2
'MURA MASA';2
'MORPHINE';2
'MOLOKO';2
'NICOLAS JAAR';2
